X,CH1,
Second,Volt,
1.1110010e-03,1.52000e+00,
1.1120010e-03,1.52000e+00,
1.1130010e-03,1.52000e+00,
1.1140010e-03,1.52000e+00,
1.1150010e-03,1.52000e+00,
1.1160010e-03,1.52000e+00,
1.1170011e-03,1.52000e+00,
1.1180011e-03,1.52000e+00,
1.1190011e-03,1.54000e+00,
1.1200011e-03,1.52000e+00,
1.1210011e-03,1.52000e+00,
1.1220011e-03,1.54000e+00,
1.1230011e-03,1.52000e+00,
1.1240010e-03,1.52000e+00,
1.1250010e-03,1.54000e+00,
1.1260010e-03,1.54000e+00,
1.1270010e-03,1.52000e+00,
1.1280010e-03,1.54000e+00,
1.1290010e-03,1.52000e+00,
1.1300010e-03,1.52000e+00,
1.1310010e-03,1.54000e+00,
1.1320011e-03,1.54000e+00,
1.1330011e-03,1.52000e+00,
1.1340011e-03,1.54000e+00,
1.1350011e-03,1.52000e+00,
1.1360011e-03,1.52000e+00,
1.1370011e-03,1.52000e+00,
1.1380011e-03,1.54000e+00,
1.1390010e-03,1.52000e+00,
1.1400010e-03,1.52000e+00,
1.1410010e-03,1.54000e+00,
1.1420010e-03,1.54000e+00,
1.1430010e-03,1.52000e+00,
1.1440010e-03,1.52000e+00,
1.1450010e-03,1.52000e+00,
1.1460010e-03,1.52000e+00,
1.1470011e-03,1.52000e+00,
1.1480011e-03,1.52000e+00,
1.1490011e-03,1.52000e+00,
1.1500011e-03,1.52000e+00,
1.1510011e-03,1.52000e+00,
1.1520011e-03,1.52000e+00,
1.1530011e-03,1.52000e+00,
1.1540010e-03,1.52000e+00,
1.1550010e-03,1.54000e+00,
1.1560010e-03,1.52000e+00,
1.1570010e-03,1.52000e+00,
1.1580010e-03,1.54000e+00,
1.1590010e-03,1.52000e+00,
1.1600010e-03,1.52000e+00,
1.1610010e-03,1.54000e+00,
1.1620010e-03,1.52000e+00,
1.1630011e-03,1.52000e+00,
1.1640011e-03,1.52000e+00,
1.1650011e-03,1.52000e+00,
1.1660011e-03,1.52000e+00,
1.1670011e-03,1.52000e+00,
1.1680011e-03,1.52000e+00,
1.1690011e-03,1.52000e+00,
1.1700010e-03,1.52000e+00,
1.1710010e-03,1.52000e+00,
1.1720010e-03,1.52000e+00,
1.1730010e-03,1.52000e+00,
1.1740010e-03,1.52000e+00,
1.1750010e-03,1.52000e+00,
1.1760010e-03,1.52000e+00,
1.1770010e-03,1.52000e+00,
1.1780011e-03,1.54000e+00,
1.1790011e-03,1.52000e+00,
1.1800011e-03,1.54000e+00,
1.1810011e-03,1.52000e+00,
1.1820011e-03,1.52000e+00,
1.1830011e-03,1.52000e+00,
1.1840011e-03,1.52000e+00,
1.1850010e-03,1.52000e+00,
1.1860010e-03,1.52000e+00,
1.1870010e-03,1.52000e+00,
1.1880010e-03,1.52000e+00,
1.1890010e-03,1.52000e+00,
1.1900010e-03,1.52000e+00,
1.1910010e-03,1.52000e+00,
1.1920010e-03,1.52000e+00,
1.1930011e-03,1.52000e+00,
1.1940011e-03,1.52000e+00,
1.1950011e-03,1.52000e+00,
1.1960011e-03,1.52000e+00,
1.1970011e-03,1.52000e+00,
1.1980011e-03,1.52000e+00,
1.1990011e-03,1.52000e+00,
1.2000010e-03,1.52000e+00,
1.2010010e-03,1.52000e+00,
1.2020010e-03,1.52000e+00,
1.2030010e-03,1.52000e+00,
1.2040010e-03,1.52000e+00,
1.2050010e-03,1.52000e+00,
1.2060010e-03,1.52000e+00,
1.2070010e-03,1.52000e+00,
1.2080010e-03,1.52000e+00,
1.2090011e-03,1.54000e+00,
1.2100011e-03,1.52000e+00,
1.2110011e-03,1.52000e+00,
1.2120011e-03,1.52000e+00,
1.2130011e-03,1.52000e+00,
1.2140011e-03,1.52000e+00,
1.2150011e-03,1.52000e+00,
1.2160010e-03,1.52000e+00,
1.2170010e-03,1.52000e+00,
1.2180010e-03,1.52000e+00,
1.2190010e-03,1.52000e+00,
1.2200010e-03,1.52000e+00,
1.2210010e-03,1.52000e+00,
1.2220010e-03,1.52000e+00,
1.2230010e-03,1.52000e+00,
1.2240011e-03,1.52000e+00,
1.2250011e-03,1.54000e+00,
1.2260011e-03,1.52000e+00,
1.2270011e-03,1.52000e+00,
1.2280011e-03,1.52000e+00,
1.2290011e-03,1.52000e+00,
1.2300011e-03,1.52000e+00,
1.2310010e-03,1.52000e+00,
1.2320010e-03,1.52000e+00,
1.2330010e-03,1.52000e+00,
1.2340010e-03,1.52000e+00,
1.2350010e-03,1.52000e+00,
1.2360010e-03,1.52000e+00,
1.2370010e-03,1.54000e+00,
1.2380010e-03,1.52000e+00,
1.2390011e-03,1.52000e+00,
1.2400011e-03,1.54000e+00,
1.2410011e-03,1.52000e+00,
1.2420011e-03,1.52000e+00,
1.2430011e-03,1.52000e+00,
1.2440011e-03,1.52000e+00,
1.2450011e-03,1.52000e+00,
1.2460010e-03,1.52000e+00,
1.2470010e-03,1.52000e+00,
1.2480010e-03,1.52000e+00,
1.2490010e-03,1.52000e+00,
1.2500010e-03,1.52000e+00,
1.2510010e-03,1.52000e+00,
1.2520010e-03,1.52000e+00,
1.2530010e-03,1.52000e+00,
1.2540011e-03,1.52000e+00,
1.2550011e-03,1.52000e+00,
1.2560011e-03,1.52000e+00,
1.2570011e-03,1.52000e+00,
1.2580011e-03,1.52000e+00,
1.2590011e-03,1.52000e+00,
1.2600011e-03,1.54000e+00,
1.2610010e-03,1.52000e+00,
1.2620010e-03,1.52000e+00,
1.2630010e-03,1.54000e+00,
1.2640010e-03,1.52000e+00,
1.2650010e-03,1.52000e+00,
1.2660010e-03,1.52000e+00,
1.2670010e-03,1.52000e+00,
1.2680010e-03,1.52000e+00,
1.2690010e-03,1.52000e+00,
1.2700011e-03,1.52000e+00,
1.2710011e-03,1.52000e+00,
1.2720011e-03,1.52000e+00,
1.2730011e-03,1.52000e+00,
1.2740011e-03,1.52000e+00,
1.2750011e-03,1.52000e+00,
1.2760011e-03,1.54000e+00,
1.2770010e-03,1.52000e+00,
1.2780010e-03,1.54000e+00,
1.2790010e-03,1.52000e+00,
1.2800010e-03,1.54000e+00,
1.2810010e-03,1.52000e+00,
1.2820010e-03,1.52000e+00,
1.2830010e-03,1.52000e+00,
1.2840010e-03,1.52000e+00,
1.2850011e-03,1.52000e+00,
1.2860011e-03,1.52000e+00,
1.2870011e-03,1.52000e+00,
1.2880011e-03,1.52000e+00,
1.2890011e-03,1.54000e+00,
1.2900011e-03,1.52000e+00,
1.2910011e-03,1.52000e+00,
1.2920010e-03,1.52000e+00,
1.2930010e-03,1.54000e+00,
1.2940010e-03,1.54000e+00,
1.2950010e-03,1.52000e+00,
1.2960010e-03,1.52000e+00,
1.2970010e-03,1.52000e+00,
1.2980010e-03,1.54000e+00,
1.2990010e-03,1.52000e+00,
1.3000011e-03,1.52000e+00,
1.3010011e-03,1.52000e+00,
1.3020011e-03,1.52000e+00,
1.3030011e-03,1.52000e+00,
1.3040011e-03,1.54000e+00,
1.3050011e-03,1.52000e+00,
1.3060011e-03,1.52000e+00,
1.3070010e-03,1.52000e+00,
1.3080010e-03,1.52000e+00,
1.3090010e-03,1.52000e+00,
1.3100010e-03,1.54000e+00,
1.3110010e-03,1.52000e+00,
1.3120010e-03,1.52000e+00,
1.3130010e-03,1.52000e+00,
1.3140010e-03,1.54000e+00,
1.3150010e-03,1.54000e+00,
1.3160011e-03,1.54000e+00,
1.3170011e-03,1.52000e+00,
1.3180011e-03,1.52000e+00,
1.3190011e-03,1.54000e+00,
1.3200011e-03,1.52000e+00,
1.3210011e-03,1.52000e+00,
1.3220011e-03,1.54000e+00,
1.3230010e-03,1.52000e+00,
1.3240010e-03,1.54000e+00,
1.3250010e-03,1.54000e+00,
1.3260010e-03,1.52000e+00,
1.3270010e-03,1.52000e+00,
1.3280010e-03,1.52000e+00,
1.3290010e-03,1.54000e+00,
1.3300010e-03,-1.50000e+00,
1.3310011e-03,-1.48000e+00,
1.3320011e-03,-1.50000e+00,
1.3330011e-03,-1.48000e+00,
1.3340011e-03,-1.48000e+00,
1.3350011e-03,-1.48000e+00,
1.3360011e-03,-1.48000e+00,
1.3370011e-03,-1.48000e+00,
1.3380010e-03,-1.48000e+00,
1.3390010e-03,-1.48000e+00,
1.3400010e-03,-1.48000e+00,
1.3410010e-03,-1.48000e+00,
1.3420010e-03,-1.50000e+00,
1.3430010e-03,-1.48000e+00,
1.3440010e-03,-1.48000e+00,
1.3450010e-03,-1.50000e+00,
1.3460011e-03,-1.48000e+00,
1.3470011e-03,-1.50000e+00,
1.3480011e-03,-1.50000e+00,
1.3490011e-03,-1.48000e+00,
1.3500011e-03,-1.48000e+00,
1.3510011e-03,-1.50000e+00,
1.3520011e-03,-1.48000e+00,
1.3530010e-03,-1.50000e+00,
1.3540010e-03,-1.50000e+00,
1.3550010e-03,-1.50000e+00,
1.3560010e-03,-1.48000e+00,
1.3570010e-03,-1.48000e+00,
1.3580010e-03,-1.50000e+00,
1.3590010e-03,-1.48000e+00,
1.3600010e-03,-1.48000e+00,
1.3610011e-03,-1.48000e+00,
1.3620011e-03,-1.48000e+00,
1.3630011e-03,-1.48000e+00,
1.3640011e-03,-1.48000e+00,
1.3650011e-03,-1.48000e+00,
1.3660011e-03,-1.48000e+00,
1.3670011e-03,-1.48000e+00,
1.3680010e-03,-1.48000e+00,
1.3690010e-03,-1.48000e+00,
1.3700010e-03,-1.50000e+00,
1.3710010e-03,-1.48000e+00,
1.3720010e-03,-1.48000e+00,
1.3730010e-03,-1.50000e+00,
1.3740010e-03,-1.50000e+00,
1.3750010e-03,-1.48000e+00,
1.3760010e-03,-1.50000e+00,
1.3770011e-03,-1.50000e+00,
1.3780011e-03,-1.50000e+00,
1.3790011e-03,-1.48000e+00,
1.3800011e-03,-1.48000e+00,
1.3810011e-03,-1.48000e+00,
1.3820011e-03,-1.48000e+00,
1.3830011e-03,-1.48000e+00,
1.3840010e-03,-1.48000e+00,
1.3850010e-03,-1.48000e+00,
1.3860010e-03,-1.48000e+00,
1.3870010e-03,-1.48000e+00,
1.3880010e-03,-1.48000e+00,
1.3890010e-03,-1.50000e+00,
1.3900010e-03,-1.48000e+00,
1.3910010e-03,-1.48000e+00,
1.3920011e-03,-1.50000e+00,
1.3930011e-03,-1.48000e+00,
1.3940011e-03,-1.48000e+00,
1.3950011e-03,-1.48000e+00,
1.3960011e-03,-1.50000e+00,
1.3970011e-03,-1.50000e+00,
1.3980011e-03,-1.48000e+00,
1.3990010e-03,-1.48000e+00,
1.4000010e-03,-1.48000e+00,
1.4010010e-03,-1.48000e+00,
1.4020010e-03,-1.48000e+00,
1.4030010e-03,-1.48000e+00,
1.4040010e-03,-1.48000e+00,
1.4050010e-03,-1.48000e+00,
1.4060010e-03,-1.50000e+00,
1.4070011e-03,-1.48000e+00,
1.4080011e-03,-1.50000e+00,
1.4090011e-03,-1.48000e+00,
1.4100011e-03,-1.48000e+00,
1.4110011e-03,-1.48000e+00,
1.4120011e-03,-1.48000e+00,
1.4130011e-03,-1.48000e+00,
1.4140010e-03,-1.48000e+00,
1.4150010e-03,-1.50000e+00,
1.4160010e-03,-1.50000e+00,
1.4170010e-03,-1.48000e+00,
1.4180010e-03,-1.48000e+00,
1.4190010e-03,-1.48000e+00,
1.4200010e-03,-1.48000e+00,
1.4210010e-03,-1.50000e+00,
1.4220010e-03,-1.48000e+00,
1.4230011e-03,-1.48000e+00,
1.4240011e-03,-1.50000e+00,
1.4250011e-03,-1.48000e+00,
1.4260011e-03,-1.48000e+00,
1.4270011e-03,-1.48000e+00,
1.4280011e-03,-1.48000e+00,
1.4290011e-03,-1.50000e+00,
1.4300010e-03,-1.48000e+00,
1.4310010e-03,-1.50000e+00,
1.4320010e-03,-1.48000e+00,
1.4330010e-03,-1.48000e+00,
1.4340010e-03,-1.50000e+00,
1.4350010e-03,-1.48000e+00,
1.4360010e-03,-1.48000e+00,
1.4370010e-03,-1.50000e+00,
1.4380011e-03,-1.48000e+00,
1.4390011e-03,-1.48000e+00,
1.4400011e-03,-1.48000e+00,
1.4410011e-03,-1.48000e+00,
1.4420011e-03,-1.48000e+00,
1.4430011e-03,-1.48000e+00,
1.4440011e-03,-1.48000e+00,
1.4450010e-03,-1.48000e+00,
1.4460010e-03,-1.48000e+00,
1.4470010e-03,-1.48000e+00,
1.4480010e-03,-1.50000e+00,
1.4490010e-03,-1.48000e+00,
1.4500010e-03,-1.48000e+00,
1.4510010e-03,-1.48000e+00,
1.4520010e-03,-1.50000e+00,
1.4530011e-03,-1.48000e+00,
1.4540011e-03,-1.48000e+00,
1.4550011e-03,-1.48000e+00,
1.4560011e-03,-1.48000e+00,
1.4570011e-03,-1.50000e+00,
1.4580011e-03,-1.50000e+00,
1.4590011e-03,-1.48000e+00,
1.4600010e-03,-1.50000e+00,
1.4610010e-03,-1.48000e+00,
1.4620010e-03,-1.50000e+00,
1.4630010e-03,-1.48000e+00,
1.4640010e-03,-1.48000e+00,
1.4650010e-03,-1.48000e+00,
1.4660010e-03,-1.48000e+00,
1.4670010e-03,-1.48000e+00,
1.4680010e-03,-1.50000e+00,
1.4690011e-03,-1.48000e+00,
1.4700011e-03,-1.50000e+00,
1.4710011e-03,-1.48000e+00,
1.4720011e-03,-1.48000e+00,
1.4730011e-03,-1.48000e+00,
1.4740011e-03,-1.48000e+00,
1.4750010e-03,-1.48000e+00,
1.4760010e-03,-1.48000e+00,
1.4770010e-03,-1.50000e+00,
1.4780010e-03,-1.48000e+00,
1.4790010e-03,-1.50000e+00,
1.4800010e-03,-1.48000e+00,
1.4810010e-03,-1.48000e+00,
1.4820010e-03,-1.48000e+00,
1.4830010e-03,-1.48000e+00,
1.4840011e-03,-1.48000e+00,
1.4850011e-03,-1.50000e+00,
1.4860011e-03,-1.48000e+00,
1.4870011e-03,-1.50000e+00,
1.4880011e-03,-1.48000e+00,
1.4890011e-03,-1.48000e+00,
1.4900011e-03,-1.50000e+00,
1.4910010e-03,-1.48000e+00,
1.4920010e-03,-1.48000e+00,
1.4930010e-03,-1.48000e+00,
1.4940010e-03,-1.50000e+00,
1.4950010e-03,-1.50000e+00,
1.4960010e-03,-1.48000e+00,
1.4970010e-03,-1.50000e+00,
1.4980010e-03,-1.48000e+00,
1.4990011e-03,-1.48000e+00,
1.5000011e-03,-1.48000e+00,
1.5010011e-03,-1.48000e+00,
1.5020011e-03,-1.48000e+00,
1.5030011e-03,-1.48000e+00,
1.5040011e-03,-1.48000e+00,
1.5050011e-03,-1.48000e+00,
1.5060010e-03,-1.48000e+00,
1.5070010e-03,-1.48000e+00,
1.5080010e-03,-1.48000e+00,
1.5090010e-03,-1.48000e+00,
1.5100010e-03,-1.48000e+00,
1.5110010e-03,-1.48000e+00,
1.5120010e-03,-1.48000e+00,
1.5130010e-03,-1.50000e+00,
1.5140011e-03,-1.48000e+00,
1.5150011e-03,-1.48000e+00,
1.5160011e-03,-1.48000e+00,
1.5170011e-03,-1.48000e+00,
1.5180011e-03,-1.50000e+00,
1.5190011e-03,-1.50000e+00,
1.5200011e-03,-1.50000e+00,
1.5210010e-03,-1.50000e+00,
1.5220010e-03,-1.48000e+00,
1.5230010e-03,-1.50000e+00,
1.5240010e-03,-1.48000e+00,
1.5250010e-03,-1.48000e+00,
1.5260010e-03,-1.50000e+00,
1.5270010e-03,-1.48000e+00,
1.5280010e-03,-1.50000e+00,
1.5290010e-03,-1.48000e+00,
1.5300011e-03,-1.48000e+00,
1.5310011e-03,-1.48000e+00,
1.5320011e-03,-1.48000e+00,
1.5330011e-03,-1.48000e+00,
1.5340011e-03,-1.50000e+00,
1.5350011e-03,-1.48000e+00,
1.5360011e-03,-1.48000e+00,
1.5370010e-03,-1.48000e+00,
1.5380010e-03,-1.48000e+00,
1.5390010e-03,-1.48000e+00,
1.5400010e-03,-1.50000e+00,
1.5410010e-03,-1.48000e+00,
1.5420010e-03,-1.50000e+00,
1.5430010e-03,-1.48000e+00,
1.5440010e-03,-1.48000e+00,
1.5450011e-03,-1.48000e+00,
1.5460011e-03,-1.48000e+00,
1.5470011e-03,-1.48000e+00,
1.5480011e-03,-1.50000e+00,
1.5490011e-03,-1.48000e+00,
1.5500011e-03,-1.48000e+00,
1.5510011e-03,-1.48000e+00,
1.5520010e-03,-1.48000e+00,
1.5530010e-03,-1.48000e+00,
1.5540010e-03,-1.48000e+00,
1.5550010e-03,-1.48000e+00,
1.5560010e-03,-1.48000e+00,
1.5570010e-03,-1.48000e+00,
1.5580010e-03,-1.50000e+00,
1.5590010e-03,-1.50000e+00,
1.5600011e-03,-1.48000e+00,
1.5610011e-03,-1.48000e+00,
1.5620011e-03,-1.48000e+00,
1.5630011e-03,-1.48000e+00,
1.5640011e-03,-1.48000e+00,
1.5650011e-03,-1.48000e+00,
1.5660011e-03,-1.48000e+00,
1.5670010e-03,-1.48000e+00,
1.5680010e-03,-1.48000e+00,
1.5690010e-03,-1.48000e+00,
1.5700010e-03,-1.48000e+00,
1.5710010e-03,-1.48000e+00,
1.5720010e-03,-1.48000e+00,
1.5730010e-03,-1.48000e+00,
1.5740010e-03,-1.48000e+00,
1.5750010e-03,-1.48000e+00,
1.5760011e-03,-1.48000e+00,
1.5770011e-03,-1.48000e+00,
1.5780011e-03,-1.50000e+00,
1.5790011e-03,-1.48000e+00,
1.5800011e-03,-1.48000e+00,
1.5810011e-03,-1.48000e+00,
1.5820010e-03,-1.50000e+00,
1.5830010e-03,-1.48000e+00,
1.5840010e-03,-1.48000e+00,
1.5850010e-03,-1.48000e+00,
1.5860010e-03,-1.48000e+00,
1.5870010e-03,-1.48000e+00,
1.5880010e-03,-1.48000e+00,
1.5890010e-03,-1.48000e+00,
1.5900010e-03,-1.48000e+00,
1.5910011e-03,-1.48000e+00,
1.5920011e-03,-1.48000e+00,
1.5930011e-03,-1.48000e+00,
1.5940011e-03,-1.48000e+00,
1.5950011e-03,-1.48000e+00,
1.5960011e-03,-1.48000e+00,
1.5970011e-03,-1.48000e+00,
1.5980010e-03,-1.48000e+00,
1.5990010e-03,-1.48000e+00,
1.6000010e-03,-1.48000e+00,
1.6010010e-03,-1.50000e+00,
1.6020010e-03,-1.48000e+00,
1.6030010e-03,-1.48000e+00,
1.6040010e-03,-1.48000e+00,
1.6050010e-03,-1.48000e+00,
1.6060011e-03,-1.50000e+00,
1.6070011e-03,-1.48000e+00,
1.6080011e-03,-1.48000e+00,
1.6090011e-03,-1.48000e+00,
1.6100011e-03,-1.48000e+00,
1.6110011e-03,-1.48000e+00,
1.6120011e-03,-1.48000e+00,
1.6130010e-03,-1.48000e+00,
1.6140010e-03,-1.48000e+00,
1.6150010e-03,-1.48000e+00,
1.6160010e-03,-1.48000e+00,
1.6170010e-03,-1.48000e+00,
1.6180010e-03,-1.50000e+00,
1.6190010e-03,-1.48000e+00,
1.6200010e-03,-1.50000e+00,
1.6210011e-03,-1.48000e+00,
1.6220011e-03,-1.48000e+00,
1.6230011e-03,-1.48000e+00,
1.6240011e-03,-1.48000e+00,
1.6250011e-03,-1.48000e+00,
1.6260011e-03,-1.48000e+00,
1.6270011e-03,-1.48000e+00,
1.6280010e-03,-1.48000e+00,
1.6290010e-03,-1.48000e+00,
1.6300010e-03,-1.50000e+00,
1.6310010e-03,-1.50000e+00,
1.6320010e-03,-1.50000e+00,
1.6330010e-03,-1.48000e+00,
1.6340010e-03,-1.48000e+00,
1.6350010e-03,-1.48000e+00,
1.6360010e-03,-1.48000e+00,
1.6370011e-03,-1.48000e+00,
1.6380011e-03,-1.50000e+00,
1.6390011e-03,-1.48000e+00,
1.6400011e-03,-1.48000e+00,
1.6410011e-03,-1.50000e+00,
1.6420011e-03,-1.50000e+00,
1.6430010e-03,-1.48000e+00,
1.6440010e-03,-1.48000e+00,
1.6450010e-03,-1.48000e+00,
1.6460010e-03,-1.48000e+00,
1.6470010e-03,-1.50000e+00,
1.6480010e-03,-1.48000e+00,
1.6490010e-03,-1.48000e+00,
1.6500010e-03,-1.48000e+00,
1.6510010e-03,-1.48000e+00,
1.6520011e-03,-1.48000e+00,
1.6530011e-03,-1.48000e+00,
1.6540011e-03,-1.48000e+00,
1.6550011e-03,-1.50000e+00,
1.6560011e-03,-1.48000e+00,
1.6570011e-03,-1.48000e+00,
1.6580011e-03,-1.48000e+00,
1.6590010e-03,-1.48000e+00,
1.6600010e-03,-1.48000e+00,
1.6610010e-03,-1.48000e+00,
1.6620010e-03,-1.48000e+00,
1.6630010e-03,-1.48000e+00,
1.6640010e-03,-1.48000e+00,
1.6650010e-03,-1.48000e+00,
1.6660010e-03,-1.50000e+00,
1.6670011e-03,-1.50000e+00,
1.6680011e-03,-1.50000e+00,
1.6690011e-03,-1.48000e+00,
1.6700011e-03,-1.48000e+00,
1.6710011e-03,-1.48000e+00,
1.6720011e-03,-1.50000e+00,
1.6730011e-03,-1.50000e+00,
1.6740010e-03,-1.48000e+00,
1.6750010e-03,-1.48000e+00,
1.6760010e-03,-1.48000e+00,
1.6770010e-03,-1.48000e+00,
1.6780010e-03,-1.48000e+00,
1.6790010e-03,-1.48000e+00,
1.6800010e-03,-1.48000e+00,
1.6810010e-03,-1.48000e+00,
1.6820010e-03,-1.48000e+00,
1.6830011e-03,-1.48000e+00,
1.6840011e-03,-1.48000e+00,
1.6850011e-03,-1.48000e+00,
1.6860011e-03,-1.50000e+00,
1.6870011e-03,-1.48000e+00,
1.6880011e-03,-1.48000e+00,
1.6890010e-03,-1.48000e+00,
1.6900010e-03,-1.48000e+00,
1.6910010e-03,-1.50000e+00,
1.6920010e-03,-1.48000e+00,
1.6930010e-03,-1.48000e+00,
1.6940010e-03,-1.48000e+00,
1.6950010e-03,-1.48000e+00,
1.6960010e-03,-1.48000e+00,
1.6970010e-03,-1.50000e+00,
1.6980011e-03,-1.50000e+00,
1.6990011e-03,-1.48000e+00,
1.7000011e-03,-1.50000e+00,
1.7010011e-03,-1.48000e+00,
1.7020011e-03,-1.48000e+00,
1.7030011e-03,-1.48000e+00,
1.7040011e-03,-1.48000e+00,
1.7050010e-03,-1.48000e+00,
1.7060010e-03,-1.48000e+00,
1.7070010e-03,-1.48000e+00,
1.7080010e-03,-1.48000e+00,
1.7090010e-03,-1.50000e+00,
1.7100010e-03,-1.48000e+00,
1.7110010e-03,-1.48000e+00,
1.7120010e-03,-1.50000e+00,
1.7130011e-03,-1.48000e+00,
1.7140011e-03,-1.48000e+00,
1.7150011e-03,-1.48000e+00,
1.7160011e-03,-1.50000e+00,
1.7170011e-03,-1.48000e+00,
1.7180011e-03,-1.50000e+00,
1.7190011e-03,-1.48000e+00,
1.7200010e-03,-1.48000e+00,
1.7210010e-03,-1.48000e+00,
1.7220010e-03,-1.48000e+00,
1.7230010e-03,-1.50000e+00,
1.7240010e-03,-1.48000e+00,
1.7250010e-03,-1.48000e+00,
1.7260010e-03,-1.48000e+00,
1.7270010e-03,-1.48000e+00,
1.7280011e-03,-1.48000e+00,
1.7290011e-03,-1.48000e+00,
1.7300011e-03,-1.48000e+00,
1.7310011e-03,-1.50000e+00,
1.7320011e-03,-1.48000e+00,
1.7330011e-03,-1.48000e+00,
1.7340011e-03,-1.48000e+00,
1.7350010e-03,-1.48000e+00,
1.7360010e-03,-1.50000e+00,
1.7370010e-03,-1.50000e+00,
1.7380010e-03,-1.50000e+00,
1.7390010e-03,-1.48000e+00,
1.7400010e-03,-1.50000e+00,
1.7410010e-03,-1.48000e+00,
1.7420010e-03,-1.48000e+00,
1.7430010e-03,-1.50000e+00,
1.7440011e-03,-1.48000e+00,
1.7450011e-03,-1.48000e+00,
1.7460011e-03,-1.48000e+00,
1.7470011e-03,-1.48000e+00,
1.7480011e-03,-1.48000e+00,
1.7490011e-03,-1.50000e+00,
1.7500010e-03,-1.48000e+00,
1.7510010e-03,-1.48000e+00,
1.7520010e-03,-1.48000e+00,
1.7530010e-03,-1.48000e+00,
1.7540010e-03,-1.50000e+00,
1.7550010e-03,-1.48000e+00,
1.7560010e-03,-1.50000e+00,
1.7570010e-03,-1.50000e+00,
1.7580010e-03,-1.50000e+00,
1.7590011e-03,-1.48000e+00,
1.7600011e-03,-1.48000e+00,
1.7610011e-03,-1.48000e+00,
1.7620011e-03,-1.48000e+00,
1.7630011e-03,-1.50000e+00,
1.7640011e-03,-1.50000e+00,
1.7650011e-03,-1.48000e+00,
1.7660010e-03,-1.48000e+00,
1.7670010e-03,-1.50000e+00,
1.7680010e-03,-1.48000e+00,
1.7690010e-03,-1.48000e+00,
1.7700010e-03,-1.48000e+00,
1.7710010e-03,-1.48000e+00,
1.7720010e-03,-1.48000e+00,
1.7730010e-03,-1.50000e+00,
1.7740011e-03,-1.50000e+00,
1.7750011e-03,-1.48000e+00,
1.7760011e-03,-1.48000e+00,
1.7770011e-03,-1.48000e+00,
1.7780011e-03,-1.50000e+00,
1.7790011e-03,-1.48000e+00,
1.7800011e-03,-1.48000e+00,
1.7810010e-03,-1.48000e+00,
1.7820010e-03,-1.50000e+00,
1.7830010e-03,-1.48000e+00,
1.7840010e-03,-1.50000e+00,
1.7850010e-03,-1.50000e+00,
1.7860010e-03,-1.48000e+00,
1.7870010e-03,-1.48000e+00,
1.7880010e-03,-1.48000e+00,
1.7890010e-03,-1.50000e+00,
1.7900011e-03,-1.48000e+00,
1.7910011e-03,-1.48000e+00,
1.7920011e-03,-1.48000e+00,
1.7930011e-03,-1.48000e+00,
1.7940011e-03,-1.50000e+00,
1.7950011e-03,-1.48000e+00,
1.7960010e-03,-1.50000e+00,
1.7970010e-03,-1.48000e+00,
1.7980010e-03,-1.48000e+00,
1.7990010e-03,-1.48000e+00,
1.8000010e-03,-1.50000e+00,
1.8010010e-03,-1.50000e+00,
1.8020010e-03,-1.48000e+00,
1.8030010e-03,-1.48000e+00,
1.8040010e-03,-1.50000e+00,
1.8050011e-03,-1.48000e+00,
1.8060011e-03,-1.50000e+00,
1.8070011e-03,-1.48000e+00,
1.8080011e-03,-1.48000e+00,
1.8090011e-03,-1.48000e+00,
1.8100011e-03,-1.50000e+00,
1.8110011e-03,-1.50000e+00,
1.8120010e-03,-1.50000e+00,
1.8130010e-03,-1.48000e+00,
1.8140010e-03,-1.48000e+00,
1.8150010e-03,-1.48000e+00,
1.8160010e-03,-1.50000e+00,
1.8170010e-03,-1.48000e+00,
1.8180010e-03,-1.50000e+00,
1.8190010e-03,-1.48000e+00,
1.8200011e-03,-1.50000e+00,
1.8210011e-03,-1.50000e+00,
1.8220011e-03,-1.50000e+00,
1.8230011e-03,-1.48000e+00,
1.8240011e-03,-1.50000e+00,
1.8250011e-03,-1.48000e+00,
1.8260011e-03,-1.48000e+00,
1.8270010e-03,-1.50000e+00,
1.8280010e-03,-1.48000e+00,
1.8290010e-03,-1.48000e+00,
1.8300010e-03,-1.48000e+00,
1.8310010e-03,-1.48000e+00,
1.8320010e-03,-1.48000e+00,
1.8330010e-03,-1.48000e+00,
1.8340010e-03,-1.48000e+00,
1.8350011e-03,-1.48000e+00,
1.8360011e-03,-1.48000e+00,
1.8370011e-03,-1.50000e+00,
1.8380011e-03,-1.48000e+00,
1.8390011e-03,-1.48000e+00,
1.8400011e-03,-1.50000e+00,
1.8410011e-03,-1.48000e+00,
1.8420010e-03,-1.48000e+00,
1.8430010e-03,-1.48000e+00,
1.8440010e-03,-1.48000e+00,
1.8450010e-03,-1.48000e+00,
1.8460010e-03,-1.48000e+00,
1.8470010e-03,-1.48000e+00,
1.8480010e-03,-1.48000e+00,
1.8490010e-03,-1.50000e+00,
1.8500010e-03,-1.48000e+00,
1.8510011e-03,-1.48000e+00,
1.8520011e-03,-1.48000e+00,
1.8530011e-03,-1.50000e+00,
1.8540011e-03,-1.48000e+00,
1.8550011e-03,-1.48000e+00,
1.8560011e-03,-1.48000e+00,
1.8570010e-03,-1.50000e+00,
